#1 tweet_ID	norm_text	label_country	label_province
TRAIN_15567	راني هانيتله ما نحبش الاستفزازات المجانيه الغبيه	Morocco	ma_Oriental
TRAIN_15568	انتا هنا يا حبيبي	Morocco	ma_Tanger-Tetouan
TRAIN_15569	ليفربووووول المهووووول متصدر بفارق اربع نقاط في اصعب مبارياتنا يارباه شعور جميل ٢٨ سنه كثير	Saudi_Arabia	sa_Makkah
TRAIN_15570	يبني بخر واقري قران متسكتش	Syria	sy_Damascus-City
TRAIN_15571	وحشاني كتير ست ماجده الحمد لله الحمد لله علي كل شيء	Egypt	eg_Luxor
TRAIN_15572	لو ما كان صهرو للجنرال ما كان اجا وزير من ٢٠٠٩ يا غالوبسسس	Tunisia	tn_Mahdia
TRAIN_15573	هههههههههه زين ان معي ناس يعانون نفس معاناتي	Syria	sy_As-Suwayda
TRAIN_15574	هدفت الطريقه الي اشراك جميع الطلاب في اجراء التجارب العلميه عبر تقسيمهم علي مجموعات وتبادل الادوار ا عبد المنعم العلوي ينوع اساليب التدريس	Oman	om_Ash-Sharqiyah
TRAIN_15575	ريتا تنام وتوقظ احلامها في الصباح ستاخذ قبلتها وايامها ثم تحضر لي قهوتي العربيه وقهوتها بالحليب وتسال للمره	Algeria	dz_Khenchela
TRAIN_15576	نتصالح مع من يقاتلون قتله الزعيم من ابناء الموتمر الاحرار الذين يتذكرون من قتله وطرد اسرته وهم واضحون وليس مع من يتكلم عن محاوله قتل لا يعلم ولا دليل معه علي ذالك ترفعو عن الاشخاص ونادو باسم الوطن	Yemen	ye_Dhamar
TRAIN_15577	الصادق اذا كان عصر الخميس نزل من السماء ملايكه في ايديهم اقلام الذهب وقراطيس الفضه لا يكتبون الي ليله السبت الا الصلاه علي محمد واله	Iraq	iq_Ninawa
TRAIN_15578	الارهاب يسري في دمكم فانتم من اسستوه ودعمتوه ومولتوه فمنكم كل الحركات الارهابيه ظهرت وهذا المغرد وضع الاسس الذي يستند عليه الارهابيين	Iraq	iq_Maysan
TRAIN_15579	يروح و يغيب و ينساني و لما يجيلي من تاني يسامحه القلب في ثواني كانه ليالي متالمش مبتعلمش بغيره القلب مبيحلمش	Morocco	ma_Tanger-Tetouan
TRAIN_15580	لا بقالك ٤ سنين ف القسم	Egypt	eg_Beheira
TRAIN_15581	هو في الحقيقه اني لست جميلا لكن الرد يعتمد عالشخص اللي قدامي	Libya	ly_Tripoli
TRAIN_15582	بعض الفراق يروح ذكره مع الوقت وبعض الفراق يعيش فيك كل ليله	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_15583	يارب لاتختبر صبري ف الناس اللي احبهم	Saudi_Arabia	sa_Al-Madinah
TRAIN_15584	يەمەوێ بزانم چۆنی هەرگیز تاسەی چاوەڕوانی دڵی لە ژیان تۆراندوی ؟ هەرگیز خۆشەویستی کەسێک خەوی	Iraq	iq_As-Sulaymaniyah
TRAIN_15585	انا بعيش اوسخ ايام حياتي حسبي الله ونعم الوكيل بس	Palestine	ps_West-Bank
TRAIN_15586	مانكش حاط صورتك واسمك الحقيقي ولا عليا الط مانك عافسلي فيها صفحه	Libya	ly_Misrata
TRAIN_15587	اثر ما في الهوي مغرم شجاع	Syria	sy_As-Suwayda
TRAIN_15588		Syria	sy_Lattakia
TRAIN_15589	هم جالسون علي ارجوحه الحياه ومستمتعون وبالرغم من الوقوع الا انهم يعودوا للجلوس مره وثانيه وثالثه غير ابهين بما يحدث حولهم ولهم ما دامهم مستمتعين لا تربط متعتك بتحريك الاخرين لك كيفما شاووا ومتي شاووا وانتبه لمن يحاول الامساك بارجوحتك فقد تسقط سقوطا لا تستطيع الوقوف بعده	Iraq	iq_Basra
TRAIN_15590	اعجبني فيديو علي موقف محرج عبدالعزيز العقلا	Saudi_Arabia	sa_Jizan
TRAIN_15591	اللهم اجعل امتحاناتنا القادمه سريعه خفيفه ملييه بالتوفيق	Kuwait	kw_Jahra
TRAIN_15592	يقال ان اشهر ما قاله المدريدي انا الابيض اذا غيري تلون	Iraq	iq_Baghdad
TRAIN_15593	امروز در همايش روز ملي صنعت و معدن معاون اول اقاي جهانگيري باطعنه گفت ديروز به من گفتند براي مراسم امروز بيا، مثل اينكه ان افرادي كه بيشتر به درد صنعت و معدن ميخوردند نيامدن پ ن بله اقاي جهانگيري رييس جمهور و رييس مجلس گوش شنوا ندارند	Oman	om_Muscat
TRAIN_15594	لمن نتكلم معاها بنقول يا ماما واحنا بنتكلم عنها مع اخوانا بنقول ماما واحنا بنتكلم عنها مع الغريب بنقول امي غير كده انت تمشي بوليوود تخلص مسيرتك المهنيه في التمثيل والغنج لكن ما هنا بالله	Yemen	ye_Dhamar
TRAIN_15595	لا يكلف الله نفسا الا وسعها ۚ لها ما كسبت وعليها ما اكتسبت ۗ ربنا لا تواخذنا ان نسينا او اخطانا	Egypt	eg_Aswan
TRAIN_15596	كل الذين بكو لله ضحكو	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_15597	ايه يا جماعه كل الناس دي مبسوطه امال الناس الزعلانه فين ؟؟؟؟؟؟	Egypt	eg_Cairo
TRAIN_15598	والله فايت الكلاسيكو ونتفرج ع هذ لعند كملت	Libya	ly_Benghazi
TRAIN_15599	هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه حسبي الله	Saudi_Arabia	sa_Ar-Riyad
TRAIN_15600	مداخله السي احمد بومزكو في اليوم العالمي لتراث	Morocco	ma_Souss-Massa-Draa
TRAIN_15601	حمله علي مواقع التواصل الاجتماعي لانقاذ مدرسه في قريه حدوديه عبر	Syria	sy_Aleppo
TRAIN_15602	دون الحديث عن الفيديو طبعا	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_15603	وين هذي الغيبه واضح انك حسمت الامر وتزوجت مبروك الزواج الثاني	Algeria	dz_Bouira
TRAIN_15604	تعلمت الا اثق فيمن يحدثني عن الناس،لانه سيحدث الناس عني يوما ما	Saudi_Arabia	sa_Najran
TRAIN_15605	لالا ف الشق تاع مكاش الفوووط راني معاك بصح الجندي بلاك مسكين راح يخرج شهاده العذريه دارولو تيكي	Algeria	dz_Bouira
TRAIN_15606	كانت زياره موفقه ومباركه ونشكر فريق العمل الذي استقبلنا بكل حفاوه وتقدير جزاهم الله خير الجزاء ونسال الله ان يبارك لهم في عملهم ويجعله خالصا لوجهه الكريم	Saudi_Arabia	sa_Asir
TRAIN_15607	للاسف عشان تعجب الاغلبيه المتخلفه ف الشعب دا لازم تشجع ليڤربول طب انتم متخلفين بتشجعوا فرقه كامله عشان لاعب واحد فقط انا اكون متخلف زيكم ليه ؟	Egypt	eg_South-Sinai
TRAIN_15608	اذا كانت البنت تحبه وتبغاه تصرف صحيح واذا كانت ما درت عنه تصرف غلط والر جال الي خطب البنت المفروض يسحب نفسه والي رمي الفنجال فاشل بما تعنيه الكلمه	Saudi_Arabia	sa_Jizan
TRAIN_15609	امي وام من يقرا اسال الله ان يجعلهم من السبعين الف الذين يدخلون الجنه بلا حساب ولاسابق عذاب	Morocco	ma_Meknes-Tafilalet
TRAIN_15610	كان يوم حبك اجمل صدفه لما قابلتك مره صدفه ياللي جمالك اجمل صدفه كان يوم حبك صدفه صدفه قابلتك ولا علي بالي شفت ساعتها جمال الدنيا صدفه لقيتني اتغير حالي واتبدلت لوحدي في ثانيه خدني جمال الروح والخفه	Palestine	ps_West-Bank
TRAIN_15611	تكفي لو موجود كان تلاقيهم واقفين مو بس مكانهم تلاقيهم فوق بالمسرح	Bahrain	bh_Capital
TRAIN_15612	هي لا هي ان حضرت وان غابت فكان حضورها غيابي فيها وكان غيابها حضور التفاصيل	Algeria	dz_Khenchela
TRAIN_15613	روح اوجع الي وجعوك ليش توجع فيا انا الي وقفت معاك ومابعتك وما خليت حد يوصل فيك ليش تخلي فالناس تغلط فيا ونا الوحيد الي وقفت معاك	Egypt	eg_Beheira
TRAIN_15614	عاوزه ياهشام الفيديوووو دا	Egypt	eg_Beheira
TRAIN_15615	مفيش سيكرت مسدج ولا ايه	Egypt	eg_South-Sinai
TRAIN_15616	بمووتت بس تقولل هلا هلا هلا	Tunisia	tn_Sousse
TRAIN_15617	مكانش اعلامي حر كاين اعلامي عبد المال واعلاميين الجزيره خير دليل	Algeria	dz_Bordj-Bou-Arreridj‎
TRAIN_15618	هدخل انا بالاداره وانتوا براس المال	Egypt	eg_Kafr-el-Sheikh
TRAIN_15619	الحمد لله ان الاهلي اتغلب علشان اعرف معلومه زي دي الاهلي بيفرح الكل سواء بالهزيمه او المكسب دام الاهلي سيد افريقيا ونادي القرن ، دام الاهلي حارق دمكوا	Egypt	eg_Aswan
TRAIN_15620	مجلس محافظه نينوي يختار نجم الجبوري محافظا جديدا	Iraq	iq_Arbil
TRAIN_15621	الوقت ما يرخص قدر ناس غالين، الناس بافعالها تخسر قدرها	Syria	sy_Hims
TRAIN_15622	باشر مدير الاستاذ عتيق الحمدي اعمال الاختبارات للفصل الدراسي الاول للعام الدراسي غغ عص مع اطيب الاماني بالتوفيق والنجاح لجميع الطلاب والطالبات	Djibouti	dj_Djibouti
TRAIN_15623	اونه من وين	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_15624	البرنامج النهايي للمناظره الوطنيه الاولي للجامعه الربيعيه في دورتها غ حول التعليم والديمقراطيه بدار الثقافه محمد خير الدين بمدينه تيزنيت يوم ءق ابريل ء ق	Morocco	ma_Souss-Massa-Draa
TRAIN_15625	ياعم انت بقيت بتزاكر وحاجه استغفر الله العظيم	Egypt	eg_Dakahlia
TRAIN_15626	اللهم لا تخرجنا من شعبان الا وغفرت لنا ورضيت عنا وباركت لنا قبل دخولنا في شهرك الفضيل شهر رمضان	Qatar	qa_Ar-Rayyan
TRAIN_15627	لا الاوله مزه والثانيه بيزودون من جيوبهم اهم شي تخرج من رقبه ابيها	Saudi_Arabia	sa_Najran
TRAIN_15628	بدون وخاصه البنات لان هناك شباب عفوا ذياب بدون تربيه	Yemen	ye_Dhamar
TRAIN_15629	قالت له ؛ كيف يرسمون حدود الاوطان ب عداله ؟ ف اتي بذراعيه ولفهما حول خاصرتها ب	Algeria	dz_Khenchela
TRAIN_15630	وحني زعلانين عليج افا ليش	Qatar	qa_Ar-Rayyan
TRAIN_15631	اللهم امين ربي ييسر لك كل عسير ان شاء الله يا الغاليه	Yemen	ye_Dhamar
TRAIN_15632	بسم الله الرحمن الرحيم يا ايها النبي اذا طلقتم النساء فطلقوهن لعدتهن واحصوا العده ۖ اي يايها النبي اخبر المومنين ومرهم، اذا ارادوا تطليق نسايهم المدخول بهن، من المعتدات بالحيض، فعليهم ان يطلقوهن في وقت عدتهن	Egypt	eg_Kafr-el-Sheikh
TRAIN_15633	بارك الله في الجهود المخلصه	Oman	om_Dhofar
TRAIN_15634	كلماتك تاخذني الي هناك حيث لا هناك الا انا وكلماتك وعيناك	Egypt	eg_Qena
TRAIN_15635	من الظلم ان تقيس حظك بعدد الاشياء الجميله التي لم تحصل عليها دون النظر الي الاشياء السييه التي لم تصبك كن منصفا حتي مع نفسك كي تشعر بالرضا	Jordan	jo_Aqaba
TRAIN_15636	ياويلك اذا قلت عندج صوره	United_Arab_Emirates	ae_Fujairah
TRAIN_15637	عايز عيشاا بالنظيفه عايز اصاحب المضيفه	Egypt	eg_Suez
TRAIN_15638	ان شاء الله ليفربول مصيرهم مصير السنه الي فاتت بس تعب	Iraq	iq_Al-Muthannia
TRAIN_15639	تيار الحكمه يجمعنا	Iraq	iq_Ninawa
TRAIN_15640	مبين من شكلو عوايني الله لا يوفقه بوكرا الطرمب بقول سكغو باب الحاغه	Lebanon	lb_Akkar
TRAIN_15641	لا ضلعي بس مسدوده نفسي وشبعان من دولمه باوحه حيل طيبه والله بس مدري حسيت بالذنب ، كلما اكسر الدايت اتكاب وابقي يومين ثلاثه بلا اكل	Iraq	iq_Ninawa
TRAIN_15642	اي والله بكل مكان دازينها حتي المجلس حاطها تغريده اليوم	Kuwait	kw_Hawalli
TRAIN_15643	اخبروا من كانوا يحبوننا انهم لم يتركوا لنا سوي الوجع واننا مازلنا نسهر برفقه ذكرياتهم كل ليله	Egypt	eg_Red-Sea
TRAIN_15644	كفو المحامي الشبابي الرايع	Oman	om_Muscat
TRAIN_15645	لن تجد الا ما يسرك ، وان ضرك شيء مما اكتب فتعال واسد لي نصحا	Syria	sy_Damascus-City
TRAIN_15646	طبعا انا بس عندي امتحان فيزيا و مش مذاكره ف هطلعو عليكي	Egypt	eg_Suez
TRAIN_15647	تۆش و خەیالیش لە گەلت	Iraq	iq_Arbil
TRAIN_15648	اللهم اني اسالك بان لك الحمد لا اله الا انت وحدك لا شريك لك	Iraq	iq_Dihok
TRAIN_15649	اللهم اغفر لي و لوالدي رب ارحمهما كما ربياني صغيرا و اجزهما بالاحسان احسانا و بالسييات عفوا و غفرانا	Syria	sy_Lattakia
TRAIN_15650	فولتي علي هلق طلعت من الاجتماع يسعد مساكي	Iraq	iq_Dihok
TRAIN_15651	هوب هوب برد الصيف داخل عليا دخلت ضابط شرطه ماسك حرامي غسيل	Egypt	eg_Red-Sea
TRAIN_15652	اتقدم باحر التعازي الي قبيله ال عقيل خاصه وال عباس عامه في وفاه المرحوم الوالد راشد بن ناصر ال عقيل والتعزيه خاصه الي اخي حارس نادي الاخدود السابق محمد راشد عقيل واخوانه واسرتهم في وفاه والدهم سايلين الله تعالي ان يتقبله بواسع رحمته ويلهم ذويه الصبر والسلوان	Syria	sy_As-Suwayda
TRAIN_15653	الحمد لله علي سلامته	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_15654	طبعا خذي راحتك	Saudi_Arabia	sa_Al-Madinah
TRAIN_15655	ولنا في القدر اشياء جميله لا نعرفها بعد مساء الامل	Iraq	iq_Basra
TRAIN_15656	كتبي بمعرض الكتاب القادم ء خ العلاج في خدمه الفرد اتجاهات حديثه دار المسيره بالاردن السعر ء دولار ء	Egypt	eg_Minya
TRAIN_15657	اليوم كانت لنا زياره في بغدادالمدرسه المستنصريه	Iraq	iq_Al-Anbar
TRAIN_15658	اللهم انا نسالك زياده في الايمان وبركه في العمر وصحه في الجسد وسعه في الرزق	Saudi_Arabia	sa_Ar-Riyad
TRAIN_15659	بمناسبه عيد المسيره الخضراء و بتنسيق مع نادي الثقافه و الانشطه الموازيه لمدرسه الامام علي ببركان، و تحت اشراف منظمه الكشاف المغربي فقد تم رسم جداريه تتعلق بالمناسبه من قبل الرسام عبد الغني اسهول الذي لا يتردد في ترك بصماته في مثل هذه المناسبات، فتحيه تقدير علي مشاركته التطوعيه	Morocco	ma_Oriental
TRAIN_15660	كل عام و انت بالف خير يا يوسف و بالنسبه لموضوع الهديه كيس عدس من محل الحاج ايسر	Tunisia	tn_Ariana
TRAIN_15661	قيل ان امريكا تغزونا فكريا لكن بصراحه انا شايف السودان هي اللي ماثره علينا	Jordan	jo_Aqaba
TRAIN_15662	يلعبون الكره بكل مكان شواطء مكتضه رقص تانجو شمس حاره	Morocco	ma_Tanger-Tetouan
TRAIN_15663	فستان بدورها اسرت الفنانه امل بوشوشه الانظار بفستانها الانيق والمميز والذي جاء باللون الذهبي بكتف واحد	Morocco	ma_Oriental
TRAIN_15664	وقال لها دعينا نتفق ان كل ابتسامه تبتسميها لغيري حراام	Egypt	eg_Cairo
TRAIN_15665	هوه في حاجه غيرها ف الفيديو	Egypt	eg_Monufia
TRAIN_15666	فرقصنا انا والقلب سكاري	Iraq	iq_Wasit
TRAIN_15667	نصراوي راضي عن اداء فريقه	Lebanon	lb_Akkar
TRAIN_15668	ساغلق بابي ولن اسمح لك ان تدخل محراب كلماتي فالصمت حرمات ولشوق حدود فكن بعيدا عن مساراتي	Oman	om_Dhofar
TRAIN_15669	سوره ق سوره الحاقه انصحكم اسماعوهم و هتشوفوا الفرق	Egypt	eg_Asyut
TRAIN_15670	اي حاجه طيب	Egypt	eg_Luxor
TRAIN_15671	بعرف حتي اكلات الخاصه بالقبايل بعرف اسامي قبايلهم وكتير اشياء	Iraq	iq_Arbil
TRAIN_15672	الحل والربط عندكم انتم يوم تفتون الغناء حرام واليوم حلال انتم مغلوبون علي امركم صبر جميل	Yemen	ye_Ibb
TRAIN_15673	الشعب لازم يفهم انه هناك معارضه تختلف عن المعارضه الاخري لا تقعوا في فخ الخلط ليس الكل مثل بعض يوجد المعارضه التي تدعوا الايجابيات و نحن نعلم كيف نميز الخير من الخبيث لا تشوهوا الجميع	Algeria	dz_Oran
TRAIN_15674	مسلسل رايع والكيميستري بين المبدعه امل بوشوشه والمبدع عادل كرم مذهله متحمسين للجزء ٢	Morocco	ma_Oriental
TRAIN_15675	عادي دينزل طيب ما هو نفسيه	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_15676	عشان خاطر دميعاتك بقولك تاني م بنرجع وحاتك	Sudan	sd_Khartoum
TRAIN_15677	قال رسول الله من قال حين ياوي الي فراشه لا اله الا الله وحده لا شريك له، له الملك، و له الحمد و هو علي كل شيء قدير، لا حول و لا قوه الا بالله العلي العظيم، سبحان الله و الحمد لله و لا اله الا الله و الله اكبر، غفرت له ذنوبه او خطاياه و ان كانت مثل زبد البحر	Palestine	ps_Gaza-Strip
TRAIN_15678	طيب مواعيدك ايه معاكي حاله حرجه	Egypt	eg_Alexandria
TRAIN_15679	تجربه يوم واحد في شبوه شبوه محافظه استثناييه وانته جاي من العبر تجاه شبوه تدخل العاصمه عتق تلاحظ فيها كميه بشر مزيج من كل المحافظات شماليين وجنوبيين عايشين وكانهم في مسقط راسهم وانته داخل شبوه من تجاه العبر	Yemen	ye_Aden
TRAIN_15680	مسلم في صندوق	Saudi_Arabia	sa_Ha'il
TRAIN_15681	اجتماع روساء الاقسام ب حول تفعيل ادوات مشروع بالمدارس	Saudi_Arabia	sa_Al-Madinah
TRAIN_15682	نندب حنكي بالقرداش	Algeria	dz_Khenchela
TRAIN_15683	ارجوا من الفيس بوك ربط التعاملات البنكيه بحسابي الخاص في الصومال لارسال الدفعه الاولي	Somalia	so_Banaadir
TRAIN_15684	باكر ف بيتنا انا	Oman	om_Dhofar
TRAIN_15685	دخلك شوو اخبارك قللي اشتقتلك	Egypt	eg_Dakahlia
TRAIN_15686	مش بس فلسطين منتشره عند اغلب اليساريين	Syria	sy_Damascus-City
TRAIN_15687	اللهم لا تكلني الي نفسي طرفه عين ، ولا تنزع مني صالح ما اعطيتني	Egypt	eg_Cairo
TRAIN_15688	ولابس معوز وجنبيه ومحد مستغرب هههه الله يثبتنا ع مايرضاه حتي نلقاه	Yemen	ye_Aden
TRAIN_15689	نو واي هالثوره والثوار	Lebanon	lb_North-Lebanon
TRAIN_15690	سيد احمد كلمني خاص لو سمحت	Libya	ly_Misrata
TRAIN_15691	اعترض ممثل مهاجم نادي ريال مدريد كريم بنزيمه تحويل السلطات الفرنسيه لشهادته في قضيه ابتزاز ماتيو فالبوينا	Morocco	ma_Meknes-Tafilalet
TRAIN_15692	قناص الحشد سدد الله رميتك ايها المجاهد طص	Iraq	iq_Baghdad
TRAIN_15693	العمر عباره عن ٣ لحظات مش اكتر لحظه اما تعرف نفسك ولحظه اما تروح وتتغير ولحظه اما تعرف ان انت زي ما انت و مش هيتغير	Egypt	eg_Monufia
TRAIN_15694	دايما كعصا الميزان لا الي ذلك ولا الي ذلك دايما بلا ايه ميل اقف بين الشيء ونفسه اقف بيني وبينك لا انا معك كما تريد ولا انا بعيده كما لا يريد احد منا انا معك ولست معك في ان اوافق وارفض في ان	Algeria	dz_Khenchela
TRAIN_15695	روعه الحياه تكون قرب اشخاص يدركون معني الاهتمام صع	Yemen	ye_Ibb
TRAIN_15696	ليه كدا بس يا اوختي	Egypt	eg_Aswan
TRAIN_15697	لالاالنيسان اربعه ماعتقدش	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_15698	امين يا رب	United_Arab_Emirates	ae_Umm-Al-Qaywayn
TRAIN_15699	لا انت مش ح نرد عليك بالصوره يلي فجعتني من الصبح هذي	Libya	ly_Benghazi
TRAIN_15700	عاوز اجلد نفسي يمكن افوق شويه	Egypt	eg_Minya
TRAIN_15701	لا لعهده الخامسه	Algeria	dz_Ouargla
TRAIN_15702	اصحي علي وش القمر دا دا صباح الخير خالص والله يا جماعه	Egypt	eg_Ismailia
TRAIN_15703	ماهو لو بينا حكاايه هنحكي	Egypt	eg_Cairo
TRAIN_15704	رب العرش العظيم	Somalia	so_Banaadir
TRAIN_15705	كل ما احسنت الظن في الله اقتربت منك السعاده اكثر	Kuwait	kw_Hawalli
TRAIN_15706	انتقل الي رحمه الله جارنا الجيلاني عبد الدايم والد كل من و و نسال الله العلي القدير ان يتقبله بواسع رحمته ومغفرته انا لله وانا اليه راجعون	Libya	ly_Tripoli
TRAIN_15707	ربنا اغفر لي ولوالدي وللمومنين يوم يقوم الحساب	Iraq	iq_Dihok
TRAIN_15708	هههههههههههه بالضبط نفس حركات اخويه الغبي	Iraq	iq_Baghdad
TRAIN_15709	خير الدنيا و مافيها الباقيات الصالحات ٰ سبحان الله و الحمدلله ولا اله الا الله والله اكبر	Algeria	dz_Oran
TRAIN_15710	مع نهايه العام الدراسي يبارك لابنايه وبناته طلابا وطالبات علي والعام الدراسي المتميز، ويتمني للجميع سعيده ومفيده وكل عام وانتم بخير	Djibouti	dj_Djibouti
TRAIN_15711	يارب اجمعني بمن احب	Saudi_Arabia	sa_Makkah
TRAIN_15712	عامل صلاح كابتن ابن المبقعه	Egypt	eg_Beheira
TRAIN_15713	تجدون في المسيرات فرق طبيه تحمل هذه الشاره في حاله حدوث اي امر صحي	Algeria	dz_Ouargla
TRAIN_15714	بكرهههههههه الناس اللي بتتفشخر بقصص الحب	Egypt	eg_Sohag
TRAIN_15715	اتمني ينجحون اوربيا ، بيب لديه كل الوقت من اجل العمل	Algeria	dz_Jijel
TRAIN_15716	والصلح جاايز بين المسلمين الا صلحا احل حراما او حرم حلالا وانتو حقيقتكم متاسلمين ولا اسلاميين اساسا فاا لحدي هنا اسكتو واحترمو نفسكم بلاي	Sudan	sd_Khartoum
TRAIN_15717	طرشولي نكت تموت من الضحك ابا اموت	United_Arab_Emirates	ae_Fujairah
TRAIN_15718	من ٣ ايام في حادثه عربيه	Egypt	eg_Suez
TRAIN_15719	صرنا ماعاد ندري نبقي ولا نغيب لو بقينا انقهرنا و غبنا اشتقنا	Iraq	iq_Wasit
TRAIN_15720	صباح الفل والياسمين	Algeria	dz_Bordj-Bou-Arreridj‎
TRAIN_15721	بدنا رغيف الخبز يوصل للبناني وللسوري ولكل طفل وانسان جوعان ومظلوم بهالعالم ولو كان عدونا هيك المعلم يسوع علمنا	Lebanon	lb_Akkar
TRAIN_15722	وه ڵا كاكه مێركۆ كه س و كاریش هه ر له دوره وه خۆشه ویستن پێنج ڕۆژ كه له لایان بی به شی١٥ساڵی دیكه ت ده كا	Iraq	iq_Arbil
TRAIN_15723	لن يفهموك فانت تتحدث عن امر قطعت فيه الاف الاميال تفكيرا و لم يمشوا فيه خطوه واحده، لن يشعروا بك ، فانت تشرح شعورا جال في قلبك كل ليله ملايين المرات و لم يطرق قلبهم ليله، ليس ذنبهم بل هي المسافه الهايله بين التجربه و الكلمات احمد خالد توفيق	Iraq	iq_Ninawa
TRAIN_15724	اعرف عنهم كل خير عني انا شخصيا من احب الشعوب الي قلبي هو الشعب الكويتي والكويت ككل اجدها وطن ثاني لي من كثر حبي لها حتي رياضيا بعد السعوديه تاتي الكويت اللهم احفظها وانزل عليها الامن والامان وابعد عنها كيد الكايدين وشر الاشرار امين	Bahrain	bh_Capital
TRAIN_15725	ياريت من هسا عشان نخلص من ام التحليلات اللي لابتقدم ولا بتاخر	Jordan	jo_Aqaba
TRAIN_15726	نفسيا هناك نوع من الاضطراب في المخ اذا اصيب به الانسان يصبح سعيدا دايما ويضحك باستمرار دون ان يعرف الحزن ابدا في حياته	Jordan	jo_Zarqa
TRAIN_15727	حد يساعدني ازاي اذاكر الامتحانات علي الابواب والله انا عايز اللي يساعدني	Egypt	eg_Dakahlia
TRAIN_15728	عندي نيه نعرف شن الفايده من حجب الفيسبوك؟	Libya	ly_Tripoli
TRAIN_15729	لا اله الا انت سبحانك اني كنت من الظالمين	Oman	om_Dhofar
TRAIN_15730	لو رايتني كيف احكي للغريب عنك لتمنيت ان تكون غريبا لتحب نفسك من حديثي	Kuwait	kw_Hawalli
TRAIN_15731	قايد المنطقه العسكريه الثالثه اللواء الشدادي مارب محرره ولم يبق منها الا	Yemen	ye_Ibb
TRAIN_15732	جمعتكم مباركه واين المدنيه والتحضر والرقي في الانصاف والعدل والترفع والبناء والتوعيه حينما نكتب ننشر نغرد نحاضر نتكلم نتحدث المشكله مش في شخص او طايفه او جماعه المشكله في ذات كل انسان يتمرد يتفرعن لرايه لقوله لاعتقاده نحن امه محمد ص تركنا رسولنا علي منهج يحقق لنا حياه كريمه	Yemen	ye_Al-Hudaydah
TRAIN_15733	بدا انشطه اللجنه الوطنيه المستقله للانتخابات	Mauritania	mr_Nouakchott
TRAIN_15734	بل كان هناك مشككين علي مدار التاريخ لكن هل يذكرهم احد الان او سمع بهم احد ؟ الي مزبله التاريخ	Algeria	dz_Bouira
TRAIN_15735	ايوه بيبقي جميييل	Egypt	eg_Gharbia
TRAIN_15736	استغفر الله العظيم واتوب اليه من الشي الي سويته	Iraq	iq_Basra
TRAIN_15737	الروتين والنظام الحكومي العقيم	Egypt	eg_Ismailia
TRAIN_15738	قصه حوريه البحر العبره منها ان اللي تكون ريحتها زفر وخياس راح تتزوج امير	Kuwait	kw_Jahra
TRAIN_15739	اللهم كما خلقتني في الدنيا بلا ذنوب احسن خاتمتي و توفيني بلا ذنوب	Saudi_Arabia	sa_Jizan
TRAIN_15740	اسواق الاسهم اغلقت علي ارتفاع طفيف عن يوم امس بعد ان بدا مفعول اتفاق المرحله الاولي بين امريكا و الصين بالزوال بيانات تصريحات المنازل الجديده التي جاءت باعلي مستوي منذ حوالي اثني عشر عاما ايضا ساهمت في الارتفاع	Jordan	jo_Zarqa
TRAIN_15741	عند زياره صفحتك تبين لي انك لا تفقه في الويكيبيديا شييا لذلك لا داعي للرد عليك	Oman	om_Musandam
TRAIN_15742	قد كانت لكم اسوه حسنه في ابراهيم والذين معه اذ قالوا لقومهم انا براء منكم ومما تعبدون من دون الله سوره الممتحنه	Egypt	eg_Cairo
TRAIN_15743	لا تحاجوني بمواضيع عن السادس يامدرسين راح تحجزين لسادس؟	Iraq	iq_Al-Muthannia
TRAIN_15744	الله يحفظك يابوسلمان	Saudi_Arabia	sa_Najran
TRAIN_15745	سلام ٦٠م ده نی هه موتان ده فرۆشم	Iraq	iq_Arbil
TRAIN_15746	نوخر القران حتي ننتهي من مهامنا، ثم تتراكم المهام حتي نهجر القران فتغيب عنا بركته، فتمحق بركه الاوقات وتضيق الصدور تبعا لغياب كلام الله	Algeria	dz_Oran
TRAIN_15747	وعندما تدعم السعوديه الارهاب فلا شك سيغادر من العراق العقول والمفكرين	Iraq	iq_An-Najaf
TRAIN_15748	الناس مش سايبه حد ف حاله حتي عصام الحضري وكهربه	Egypt	eg_South-Sinai
TRAIN_15749	ياقلبها مسكين ماتدري ان الهوا سكين يجرح ولايبري وان الوهم احلي حقيقه في الغرام وان الحبيب اللي تبيه احلام	Morocco	ma_Souss-Massa-Draa
TRAIN_15750	بس لو مش هتروحي عرفيني ؟ ح	Egypt	eg_North-Sinai
TRAIN_15751	في انتظارك تمشي العقارب في ساعه اليد نحو اليسار	Tunisia	tn_Ariana
TRAIN_15752	الله يتممها علی خیر وبركه	Iraq	iq_Dihok
TRAIN_15753	وهو معكم اينما كنتم طمانينه في كل خطوه	Oman	om_Al-Batnah
TRAIN_15754	علي المرء احيانا ان يركن قلبه جانبا قليلا	Iraq	iq_Al-Anbar
TRAIN_15755	اي و الله لحد الجنون	Syria	sy_Aleppo
